,DATE_CODE,NAME,REGION,INFLUENZA_POSTIVE_CASES,WEEKLY_MAX_AQI,CATEGORY,DEFINING_PARAMETER,STATE_NAME
2556,202038,Napa,Bay Area,0,169.0,Unhealthy,PM2.5,California
2557,202038,San Francisco,Bay Area,0,180.0,Unhealthy,PM2.5,California
2558,202038,San Mateo,Bay Area,0,182.0,Unhealthy,PM2.5,California
2559,202038,Santa Clara,Bay Area,0,181.0,Unhealthy,PM2.5,California
2560,202038,Santa Cruz,Bay Area,0,169.0,Unhealthy,PM2.5,California
2561,202038,Solano,Bay Area,0,173.0,Unhealthy,PM2.5,California
2562,202038,Sonoma,Bay Area,0,161.0,Unhealthy,PM2.5,California
2563,202038,Calaveras,Central,0,179.0,Unhealthy,PM2.5,California
2564,202038,Fresno,Central,0,290.0,Very Unhealthy,PM10,California
2565,202038,Inyo,Central,0,420.0,Hazardous,PM2.5,California
2566,202038,Kings,Central,0,183.0,Unhealthy,PM2.5,California
2567,202038,Madera,Central,0,250.0,Very Unhealthy,PM2.5,California
2568,202038,Mariposa,Central,0,618.0,Hazardous,PM10,California
2569,202038,Merced,Central,0,169.0,Unhealthy,PM2.5,California
2570,202038,Mono,Central,0,1349.0,Hazardous,PM10,California
2571,202038,Monterey,Central,0,167.0,Unhealthy,PM2.5,California
2572,202038,San Benito,Central,0,168.0,Unhealthy,PM2.5,California
2573,202038,San Joaquin,Central,0,177.0,Unhealthy,PM2.5,California
2574,202038,Stanislaus,Central,0,174.0,Unhealthy,PM2.5,California
2575,202038,Tulare,Central,0,181.0,Unhealthy,PM2.5,California
2576,202038,Tuolumne,Central,0,93.0,Moderate,Ozone,California
2577,202038,Imperial,Lower Southern,0,120.0,Unhealthy for Sensitive Groups,PM10,California
2578,202038,Orange,Lower Southern,0,152.0,Unhealthy,PM2.5,California
2579,202038,Riverside,Lower Southern,0,172.0,Unhealthy,Ozone,California
2580,202038,San Bernardino,Lower Southern,0,203.0,Very Unhealthy,Ozone,California
2581,202038,San Diego,Lower Southern,0,172.0,Unhealthy,PM2.5,California
2582,202038,Amador,Northern,0,77.0,Moderate,Ozone,California
2583,202038,Butte,Northern,0,220.0,Very Unhealthy,PM2.5,California
2584,202038,Carson City,Northern,0,192.0,Unhealthy,PM2.5,Nevada
2585,202038,Churchill,Northern,0,49.0,Good,Ozone,Nevada
2586,202038,Clark,Northern,0,498.0,Hazardous,PM2.5,Washington
2587,202038,Colusa,Northern,0,165.0,Unhealthy,PM2.5,California
2588,202038,Del Norte,Northern,0,55.0,Moderate,PM2.5,California
2589,202038,Douglas,Northern,0,390.0,Hazardous,PM2.5,Oregon
2590,202038,El Dorado,Northern,0,158.0,Unhealthy,PM2.5,California
2591,202038,Elko,Northern,0,84.0,Moderate,PM2.5,Nevada
2592,202038,Glenn,Northern,0,179.0,Unhealthy,PM2.5,California
2593,202038,Humboldt,Northern,0,61.0,Moderate,PM10,California
2594,202038,Humboldt,Northern,0,61.0,Moderate,PM10,California
2595,202038,Humboldt,Northern,0,61.0,Moderate,PM10,California
2596,202038,Humboldt,Northern,0,61.0,Moderate,PM10,California
2597,202038,Lake,Northern,0,174.0,Unhealthy,PM2.5,Montana
2598,202038,Lake,Northern,0,174.0,Unhealthy,PM2.5,Montana
2599,202038,Lake,Northern,0,174.0,Unhealthy,PM2.5,Montana
2600,202038,Lake,Northern,0,174.0,Unhealthy,PM2.5,Montana
2601,202038,Lincoln,Northern,0,298.0,Very Unhealthy,PM2.5,Montana
2602,202038,Lyon,Northern,0,331.0,Hazardous,PM10,Nevada
2603,202038,Mendocino,Northern,0,155.0,Unhealthy,PM2.5,California
2604,202038,Nevada,Northern,0,166.0,Unhealthy,PM2.5,California
2605,202038,Nye,Northern,0,56.0,Moderate,PM10,Nevada
2606,202038,Placer,Northern,0,172.0,Unhealthy,PM2.5,California
2607,202038,Plumas,Northern,0,202.0,Very Unhealthy,PM2.5,California
2608,202038,Sacramento,Northern,0,169.0,Unhealthy,PM2.5,California
2609,202038,Shasta,Northern,0,129.0,Unhealthy for Sensitive Groups,Ozone,California
2610,202038,Siskiyou,Northern,0,200.0,Unhealthy,PM2.5,California
2611,202038,Sutter,Northern,0,167.0,Unhealthy,PM2.5,California
2612,202038,Tehama,Northern,0,194.0,Unhealthy,PM2.5,California
2613,202038,Trinity,Northern,0,167.0,Unhealthy,PM2.5,California
2614,202038,Washoe,Northern,0,178.0,Unhealthy,PM2.5,Nevada
2615,202038,White Pine,Northern,0,74.0,Moderate,Ozone,Nevada
2616,202038,Yolo,Northern,0,168.0,Unhealthy,PM2.5,California
2617,202038,Kern,Upper Southern,0,172.0,Unhealthy,Ozone,California
2618,202038,Los Angeles,Upper Southern,0,197.0,Unhealthy,Ozone,California
2619,202038,San Luis Obispo,Upper Southern,0,181.0,Unhealthy,PM2.5,California
2620,202038,Santa Barbara,Upper Southern,0,168.0,Unhealthy,PM2.5,California
2621,202038,Ventura,Upper Southern,0,153.0,Unhealthy,PM2.5,California
2622,202039,Alameda,Bay Area,0,66.0,Moderate,PM2.5,California
2623,202039,Contra Costa,Bay Area,0,66.0,Moderate,PM2.5,California
2624,202039,Marin,Bay Area,0,59.0,Moderate,PM2.5,California
2625,202039,Napa,Bay Area,0,68.0,Moderate,PM2.5,California
2626,202039,San Francisco,Bay Area,0,63.0,Moderate,PM2.5,California
2627,202039,San Mateo,Bay Area,0,55.0,Moderate,PM2.5,California
2628,202039,Santa Clara,Bay Area,0,66.0,Moderate,PM2.5,California
2629,202039,Santa Cruz,Bay Area,0,81.0,Moderate,PM2.5,Arizona
2630,202039,Solano,Bay Area,0,56.0,Moderate,PM2.5,California
2631,202039,Sonoma,Bay Area,0,63.0,Moderate,PM2.5,California
2632,202039,Calaveras,Central,0,50.0,Good,Ozone,California
2633,202039,Fresno,Central,0,174.0,Unhealthy,PM2.5,California
2634,202039,Inyo,Central,0,311.0,Hazardous,PM2.5,California
2635,202039,Kings,Central,0,129.0,Unhealthy for Sensitive Groups,PM2.5,California
2636,202039,Madera,Central,0,125.0,Unhealthy for Sensitive Groups,PM2.5,California
2637,202039,Mariposa,Central,0,210.0,Very Unhealthy,PM2.5,California
2638,202039,Merced,Central,0,100.0,Moderate,Ozone,California
2639,202039,Mono,Central,0,350.0,Hazardous,PM10,California
2640,202039,Monterey,Central,0,51.0,Moderate,PM2.5,California
2641,202039,San Benito,Central,0,67.0,Moderate,PM2.5,California
2642,202039,San Joaquin,Central,0,87.0,Moderate,Ozone,California
2643,202039,Stanislaus,Central,0,100.0,Moderate,Ozone,California
2644,202039,Tulare,Central,0,155.0,Unhealthy,PM2.5,California
2645,202039,Tuolumne,Central,0,80.0,Moderate,Ozone,California
2646,202039,Imperial,Lower Southern,0,133.0,Unhealthy for Sensitive Groups,Ozone,California
2647,202039,Orange,Lower Southern,0,87.0,Moderate,Ozone,California
2648,202039,Riverside,Lower Southern,0,147.0,Unhealthy for Sensitive Groups,Ozone,California
2649,202039,San Bernardino,Lower Southern,0,179.0,Unhealthy,Ozone,California
2650,202039,San Diego,Lower Southern,0,97.0,Moderate,Ozone,California
2651,202039,Amador,Northern,0,64.0,Moderate,Ozone,California
2652,202039,Butte,Northern,0,178.0,Unhealthy,PM2.5,California
2653,202039,Carson City,Northern,0,85.0,Moderate,PM2.5,Nevada
2654,202039,Churchill,Northern,0,49.0,Good,Ozone,Nevada
2655,202039,Clark,Northern,0,115.0,Unhealthy for Sensitive Groups,Ozone,Nevada
2656,202039,Colusa,Northern,0,127.0,Unhealthy for Sensitive Groups,PM2.5,California
2657,202039,Del Norte,Northern,0,40.0,Good,PM2.5,California
2658,202039,Douglas,Northern,0,96.0,Moderate,PM2.5,Colorado
2659,202039,El Dorado,Northern,0,93.0,Moderate,Ozone,California
2660,202039,Elko,Northern,0,56.0,Moderate,PM2.5,Nevada
2661,202039,Glenn,Northern,0,152.0,Unhealthy,PM2.5,California
2662,202039,Humboldt,Northern,0,34.0,Good,PM2.5,California
2663,202039,Humboldt,Northern,0,34.0,Good,PM2.5,California
2664,202039,Humboldt,Northern,0,34.0,Good,PM2.5,California
2665,202039,Humboldt,Northern,0,34.0,Good,PM2.5,California
2666,202039,Lake,Northern,0,91.0,Moderate,PM2.5,Oregon
2667,202039,Lake,Northern,0,91.0,Moderate,PM2.5,Oregon
2668,202039,Lake,Northern,0,91.0,Moderate,PM2.5,Oregon
2669,202039,Lake,Northern,0,91.0,Moderate,PM2.5,Oregon
2670,202039,Lincoln,Northern,0,56.0,Moderate,PM2.5,Montana
2671,202039,Lyon,Northern,0,62.0,Moderate,PM2.5,Minnesota
2672,202039,Mendocino,Northern,0,97.0,Moderate,PM2.5,California
2673,202039,Nevada,Northern,0,129.0,Unhealthy for Sensitive Groups,Ozone,California
2674,202039,Nye,Northern,0,41.0,Good,PM10,Nevada
2675,202039,Placer,Northern,0,123.0,Unhealthy for Sensitive Groups,PM2.5,California
2676,202039,Plumas,Northern,0,190.0,Unhealthy,PM2.5,California
2677,202039,Sacramento,Northern,0,89.0,Moderate,PM2.5,California
2678,202039,Shasta,Northern,0,130.0,Unhealthy for Sensitive Groups,PM2.5,California
2679,202039,Siskiyou,Northern,0,160.0,Unhealthy,PM2.5,California
2680,202039,Sutter,Northern,0,101.0,Unhealthy for Sensitive Groups,PM2.5,California
2681,202039,Tehama,Northern,0,160.0,Unhealthy,PM2.5,California
2682,202039,Trinity,Northern,0,128.0,Unhealthy for Sensitive Groups,PM2.5,California
2683,202039,Washoe,Northern,0,98.0,Moderate,PM2.5,Nevada
2684,202039,White Pine,Northern,0,67.0,Moderate,Ozone,Nevada
2685,202039,Yolo,Northern,0,93.0,Moderate,PM2.5,California
2686,202039,Kern,Upper Southern,0,155.0,Unhealthy,PM2.5,California
2687,202039,Los Angeles,Upper Southern,0,201.0,Very Unhealthy,Ozone,California
2688,202039,San Luis Obispo,Upper Southern,0,90.0,Moderate,Ozone,California
2689,202039,Santa Barbara,Upper Southern,0,71.0,Moderate,Ozone,California
2690,202039,Ventura,Upper Southern,0,101.0,Unhealthy for Sensitive Groups,Ozone,California
2691,202040,Alameda,Bay Area,0,176.0,Unhealthy,PM2.5,California
2692,202040,Contra Costa,Bay Area,0,172.0,Unhealthy,PM2.5,California
2693,202040,Marin,Bay Area,0,138.0,Unhealthy for Sensitive Groups,PM2.5,California
2694,202040,Napa,Bay Area,0,199.0,Unhealthy,PM2.5,California
2695,202040,San Francisco,Bay Area,0,130.0,Unhealthy for Sensitive Groups,PM2.5,California
2696,202040,San Mateo,Bay Area,0,129.0,Unhealthy for Sensitive Groups,PM2.5,California
2697,202040,Santa Clara,Bay Area,0,163.0,Unhealthy,PM2.5,California
2698,202040,Santa Cruz,Bay Area,0,145.0,Unhealthy for Sensitive Groups,PM2.5,California
2699,202040,Solano,Bay Area,0,158.0,Unhealthy,PM2.5,California
2700,202040,Sonoma,Bay Area,0,153.0,Unhealthy,PM2.5,California
2701,202040,Calaveras,Central,0,137.0,Unhealthy for Sensitive Groups,PM2.5,California
2702,202040,Fresno,Central,0,182.0,Unhealthy,PM2.5,California
2703,202040,Inyo,Central,0,173.0,Unhealthy,PM2.5,California
2704,202040,Kings,Central,0,171.0,Unhealthy,PM2.5,California
2705,202040,Madera,Central,0,169.0,Unhealthy,Ozone,California
2706,202040,Mariposa,Central,0,144.0,Unhealthy for Sensitive Groups,PM2.5,California
2707,202040,Merced,Central,0,165.0,Unhealthy,PM2.5,California
2708,202040,Mono,Central,0,166.0,Unhealthy,PM2.5,California
2709,202040,Monterey,Central,0,155.0,Unhealthy,PM2.5,California
2710,202040,San Benito,Central,0,161.0,Unhealthy,PM2.5,California
2711,202040,San Joaquin,Central,0,173.0,Unhealthy,PM2.5,California
2712,202040,Stanislaus,Central,0,167.0,Unhealthy,PM2.5,California
2713,202040,Tulare,Central,0,169.0,Unhealthy,PM2.5,California
2714,202040,Tuolumne,Central,0,93.0,Moderate,Ozone,California
2715,202040,Imperial,Lower Southern,0,118.0,Unhealthy for Sensitive Groups,PM10,California
2716,202040,Orange,Lower Southern,0,166.0,Unhealthy,Ozone,California
2717,202040,Riverside,Lower Southern,0,201.0,Very Unhealthy,Ozone,California
2718,202040,San Bernardino,Lower Southern,0,204.0,Very Unhealthy,Ozone,California
2719,202040,San Diego,Lower Southern,0,159.0,Unhealthy,PM2.5,California
2720,202040,Amador,Northern,0,80.0,Moderate,Ozone,California
2721,202040,Butte,Northern,0,178.0,Unhealthy,PM2.5,California
2722,202040,Carson City,Northern,0,131.0,Unhealthy for Sensitive Groups,PM2.5,Nevada
2723,202040,Churchill,Northern,0,39.0,Good,Ozone,Nevada
2724,202040,Clark,Northern,0,74.0,Moderate,PM2.5,Nevada
2725,202040,Colusa,Northern,0,177.0,Unhealthy,PM2.5,California
2726,202040,Del Norte,Northern,0,117.0,Unhealthy for Sensitive Groups,PM2.5,California
2727,202040,Douglas,Northern,0,150.0,Unhealthy for Sensitive Groups,PM2.5,Nevada
2728,202040,El Dorado,Northern,0,136.0,Unhealthy for Sensitive Groups,Ozone,California
2729,202040,Elko,Northern,0,81.0,Moderate,PM2.5,Nevada
2730,202040,Glenn,Northern,0,181.0,Unhealthy,PM2.5,California
2731,202040,Humboldt,Northern,0,109.0,Unhealthy for Sensitive Groups,PM2.5,California
2732,202040,Humboldt,Northern,0,109.0,Unhealthy for Sensitive Groups,PM2.5,California
2733,202040,Humboldt,Northern,0,109.0,Unhealthy for Sensitive Groups,PM2.5,California
2734,202040,Humboldt,Northern,0,109.0,Unhealthy for Sensitive Groups,PM2.5,California
2735,202040,Lake,Northern,0,166.0,Unhealthy,PM2.5,California
2736,202040,Lake,Northern,0,166.0,Unhealthy,PM2.5,California
2737,202040,Lake,Northern,0,166.0,Unhealthy,PM2.5,California
2738,202040,Lake,Northern,0,166.0,Unhealthy,PM2.5,California
2739,202040,Lincoln,Northern,0,48.0,Good,PM2.5,Montana
2740,202040,Lyon,Northern,0,59.0,Moderate,PM10,Nevada
2741,202040,Mendocino,Northern,0,183.0,Unhealthy,PM2.5,California
2742,202040,Nevada,Northern,0,154.0,Unhealthy,PM2.5,California
2743,202040,Nye,Northern,0,43.0,Good,PM10,Nevada
2744,202040,Placer,Northern,0,163.0,Unhealthy,PM2.5,California
2745,202040,Plumas,Northern,0,180.0,Unhealthy,PM2.5,California
2746,202040,Sacramento,Northern,0,164.0,Unhealthy,PM2.5,California
2747,202040,Shasta,Northern,0,158.0,Unhealthy,PM2.5,California
2748,202040,Siskiyou,Northern,0,176.0,Unhealthy,PM2.5,California
2749,202040,Sutter,Northern,0,169.0,Unhealthy,PM2.5,California
2750,202040,Tehama,Northern,0,176.0,Unhealthy,PM2.5,California
2751,202040,Trinity,Northern,0,187.0,Unhealthy,PM2.5,California
2752,202040,Washoe,Northern,0,159.0,Unhealthy,PM2.5,Nevada
2753,202040,White Pine,Northern,0,53.0,Moderate,PM2.5,Nevada
2754,202040,Yolo,Northern,0,173.0,Unhealthy,PM2.5,California
2755,202040,Kern,Upper Southern,0,165.0,Unhealthy,PM2.5,California
2756,202040,Los Angeles,Upper Southern,0,210.0,Very Unhealthy,Ozone,California
2757,202040,San Luis Obispo,Upper Southern,0,158.0,Unhealthy,PM2.5,California
2758,202040,Santa Barbara,Upper Southern,0,151.0,Unhealthy,Ozone,California
2759,202040,Ventura,Upper Southern,0,174.0,Unhealthy,Ozone,California
